name,country,latitude,longitude,saved,id
name,country,latitude,longitude,saved,id
name,country,latitude,longitude,saved,id
name,country,latitude,longitude,saved,id
name,country,latitude,longitude,saved,id
21420,Croatia,43.26042741214953,16.653070810280372,true,829
10000,Croatia,45.806363234385195,15.970945315846029,true,830
20095,Germany,53.55097772736842,9.999655113082706,true,831
West Cork,Ireland,51.6421335,-9.202704448241654,true,832
Sofia-City,Bulgaria,42.654318,23.33315718769336,true,833
Östergötland County,Sweden,58.36502495,16.044714169791558,true,834
Burgas,Bulgaria,42.444553,27.208264534658166,true,835
Jindo-gun,South Korea,34.4867515,126.2629264,true,836
Bezirk Imst,Austria,47.0792089,10.937703938967779,true,837
Saint Michael,Barbados,13.1182985,-59.60157828479271,true,838
Java,Indonesia,-6.71150765,110.63371366935611,true,839
Oslo,Norway,59.9133301,10.7389701,true,840
294-0045,Japan,34.99573525714286,139.86607160952383,true,841
Davao Region,Philippines,6.65116395,125.35752245260758,true,842
Saint Lucy,Barbados,13.3024068,-59.612944479753565,true,843
Tarragona,Spain,41.1172364,1.2546057,true,844
250-8555,Japan,35.264669,139.152275,true,845
811-2405,Japan,33.621069,130.57425485,true,846
51444,South Korea,35.2279537,128.68545,true,847
11147,South Korea,37.89559665,127.20089315,true,848
901-2710,Japan,26.2814386,127.7785127,true,849
Västernorrland County,Sweden,63.058969250000004,18.101368580066033,true,850
Gapyeong-gun,South Korea,37.8314,127.5098,true,851
Central Luzon,Philippines,15.390911849999998,120.68569951248944,true,852
Mimaropa,Philippines,13.01074805,121.4101402649656,true,853
Zadar County,Croatia,44.1294135,15.5432324,true,854
202201,Taiwan,25.1318685,121.7444069,true,855
KY1-1702,Cayman Islands,19.3243164,-81.176654,true,856
Fredericia Municipality,Denmark,55.56872025,9.669337217670764,true,857
Braga,Portugal,41.5510583,-8.4280045,true,858
Primorje-Gorski Kotar County,Croatia,45.4225937,14.6172032,true,859
Canton Remich,Luxembourg,49.5439502,6.299606255967977,true,860
906-0000,Japan,24.798507575,125.2824348,true,861
Mediterranean Region,Turkey,37.207821499999994,30.691922862102622,true,862
Saint Peter,Barbados,13.261977949999999,-59.620744419595624,true,863
Musandam Governorate,Oman,25.999736,56.2498627,true,864
36689,South Korea,36.570635936734696,128.7271297612245,true,865
Troms og Finnmark,Norway,69.86993469999999,21.827278548625912,true,866
Tobago,Trinidad and Tobago,11.24046155,-60.67200597857749,true,867
Metro Manila,Philippines,14.5736108,121.0329706,true,868
Yangyang-gun,South Korea,38.0751,128.6191,true,869
Lika-Senj County,Croatia,44.66818,15.3324696,true,870
24346,South Korea,37.8814601,127.7287546,true,871
Giurgiu,Romania,43.9043486,25.95918531705549,true,872
Setúbal,Portugal,38.5241783,-8.8932341,true,873
811-5192,Japan,33.7500515,129.6913078,true,874
Coastal Zone,Tanzania,-8.61072055,37.57038603387258,true,875
907-8501,Japan,24.3439358,124.1861835,true,876
Brussels-Capital,Belgium,50.83879505,4.375304132256188,true,877
Metropolialdea / Área Metropolitana,Spain,42.771015199999994,-1.6439665566854886,true,878
59674,South Korea,34.7565175,127.6592923,true,879
220009,Belarus,53.904129133333335,27.5642408,true,880
Bezirk Wels-Land,Austria,48.129120650000004,13.870001380093928,true,881
Iwami County,Japan,35.5395939,134.3692289,true,882
47545,South Korea,35.1804602,129.0755537,true,883
4020,Austria,48.28798230866739,14.29417427133928,true,884
Pointe La Rue,Seychelles,-4.673791850000001,55.515893211765274,true,885
Beau Vallon,Seychelles,-4.605056299999999,55.43572319304134,true,886
Kunigami,Japan,26.72122615,128.0283396807988,true,887
54078,South Korea,35.96818867228261,126.73545713097825,true,888
Higashitsugaru,Japan,41.0623858,140.6247712,true,889
251-0876,Japan,35.36071475,139.4671494,true,890
50730,Malaysia,3.1582399,101.6942819,true,891
997-0035,Japan,38.72712175,139.82654540714285,true,892
901-0345,Japan,26.0975433,127.6777668,true,893
110,Taiwan,25.035102000422363,121.56996996784213,true,894
788-0013,Japan,32.91854813333333,132.701232,true,895
870-0046,Japan,33.239889075,131.608062375,true,896
517-0501,Japan,34.32681364545454,136.82324554545454,true,897
Central Transdanubia,Hungary,47.2268957,18.0267315,true,898
Nakagami,Japan,26.40293425,127.67380814421989,true,899
GY10 1SF,Guernsey,49.435718,-2.3630195,true,900
Shire of Christmas Island,Australia,-10.49150645,105.61628807168933,true,901
5000,Slovenia,45.9551226623602,13.654323425414578,true,902
Dubrovnik-Neretva County,Croatia,42.8143166,17.3746628,true,903
238-0298,Japan,35.1094958,139.5881677,true,904
Lisbon,Portugal,38.7077507,-9.1365919,true,905
Ilfov,Romania,44.5017074,26.244907651159284,true,906
Munster,Ireland,52.307621600000004,-8.570897272891862,true,907
Dobrich,Bulgaria,43.66377745,27.90021225939759,true,908
Marmara Region,Turkey,40.5885807,28.426908222794587,true,909
25914,South Korea,37.4499417,129.1652895,true,910
juancho,Dominican Republic,17.8967398,-71.3356753,true,911
701-4292,Japan,34.6649261,134.0927986,true,912
South Caribbean Coast Autonomous Region,Nicaragua,12.558473,-84.1015992,true,913
Ashigarashimo County,Japan,35.202251,139.0624079,true,914
KY1-1601,Cayman Islands,19.3463796,-81.1848291,true,915
Oki County,Japan,36.2073159,133.220607,true,916
1160,Venezuela,10.595266975,-66.92489024583334,true,917
Tyrol,Austria,47.223193,11.5261028,true,918
Pyeongchang-gun,South Korea,37.3705,128.3903,true,919
Barcelona,Spain,41.3828939,2.1774322,true,920
289-2521,Japan,35.71472475,140.6496394,true,921
900-8585,Japan,26.2124569,127.6857312,true,922
Rushen,Isle of Man,54.0888392,-4.7402716,true,923
Girona,Spain,41.9793006,2.8199439,true,924
Cantón Santa Cruz,Costa Rica,10.23575875,-85.66996320389299,true,925
Bezirk Grieskirchen,Austria,48.2796908,13.773416546419174,true,926
Bonaire,Netherlands,12.1684798,-68.24703234151355,true,927
Općina Seget,Croatia,43.5709267,16.170560617683666,true,928
Porto Novo,Cape Verde,17.0174637,-25.2004042229527,true,929
Shimajiri,Japan,26.36572625,127.0460254079185,true,930
Philipsburg,Sint Maarten,18.0250713,-63.0483073,true,931
Grand Turk,Turks and Caicos Islands,21.467964000000002,-71.13872175290959,true,932
Mureș,Romania,46.60646055,24.62467862914629,true,933
Kumage County,Japan,33.9090551,132.0841641,true,934
Southeastern Anatolia Region,Turkey,37.67354105,40.47160082753217,true,935
Trøndelag,Norway,63.87759235,10.195050547141093,true,936
Općina Okrug,Croatia,43.4934751,16.22128569663055,true,937
Åland Islands,Finland,60.2166218,19.9438638,true,938
100-0005,Japan,35.681732403846155,139.76531038076922,true,939
Oranjestad (city),Netherlands,12.521740099999999,-70.02818526266967,true,940
Nishimuro County,Japan,33.6246922,135.5136283,true,941
Minami-Uwa County,Japan,32.98957,132.5984926,true,942
53039,South Korea,34.85669375,128.43328825,true,943
Campo de Cartagena y Mar Menor,Spain,37.7450493,-1.0608186519683611,true,944
Vestland,Norway,60.9291011,6.107886941976156,true,945
Saba,Netherlands,17.632196999999998,-63.23564245991936,true,946
Cantón Garabito,Costa Rica,9.70724425,-84.62197277133845,true,947
English River,Seychelles,-4.60920415,55.45184295833204,true,948
South Great Plain,Hungary,46.483677,20.1419252,true,949
Bezirk Innsbruck-Land,Austria,47.2065094,11.383694590035379,true,950
887-0021,Japan,31.6045838,131.3784185,true,951
01001,Ukraine,50.449957211612904,30.49677067354839,true,952
Uljin-gun,South Korea,36.993,129.4006,true,953
37683,South Korea,36.0190154,129.3432304,true,954
10460,South Korea,37.6582381,126.83184897999999,true,955
781-7185,Japan,33.2649665,134.1491181,true,956
Oshima County,Japan,33.8921444,132.345255,true,957
Kalmar County,Sweden,57.02784235,16.575102000807693,true,958
Virgin Gorda,British Virgin Islands,18.465439,-64.41546930691665,true,959
Saint David,Saint Vincent and the Grenadines,13.31836405,-61.20087857371814,true,960
135-0016,Japan,35.669156351666665,139.81662641,true,961
4260,Slovenia,46.36832859645669,14.107714860911138,true,962
Södermanland County,Sweden,58.96492145,16.72940122379656,true,963
KY1-1105,Cayman Islands,19.294849466666665,-81.2834396,true,964
Goseong-gun,South Korea,34.9732784,128.322233,true,965
184-0004,Japan,35.70178644615385,139.50520516923078,true,966
21400,Croatia,43.38280178598131,16.549551406542058,true,967
Harju maakond,Estonia,59.409009,24.736957184871756,true,968
6020,Austria,47.267284781023676,11.39552657103064,true,969
998-0043,Japan,38.91377691666667,139.8374154,true,970
Bezirk Ried im Innkreis,Austria,48.2116421,13.472751586033063,true,971
Bezirk Vöcklabruck,Austria,47.947316099999995,13.550417883017834,true,972
Cantón Liberia,Costa Rica,10.691642949999999,-85.49855409841476,true,973
Praia,Cape Verde,14.9162811,-23.5095095,true,974
puerto nuevo  (trudille),Dominican Republic,17.7906035,-71.5712982,true,975
Kolding Municipality,Denmark,55.469026549999995,9.468380654585754,true,976
Västra Götaland County,Sweden,58.215850200000006,12.651820794914073,true,977
Olt,Romania,44.29140195,24.46610792597381,true,978
Sønderborg Municipality,Denmark,54.9680815,9.931922743249796,true,979
Split-Dalmatia County,Croatia,43.5003407,16.8156193,true,980
Iruñerria / Comarca de Pamplona,Spain,42.85719,-1.7189261057994434,true,981
Vâlcea,Romania,45.0404536,24.15387190277292,true,982
Ruse,Bulgaria,43.8350657,25.957973495516235,true,983
Rogaland,Norway,58.93631375,5.805878643040238,true,984
Canary Islands,Spain,28.2935785,-16.621447121144122,true,985
Zagreb County,Croatia,45.7017634,16.2347136,true,986
Castile and León,Spain,41.8037172,-4.7471726,true,987
Prahova,Romania,45.10875455,26.03783489062146,true,988
859-3233,Japan,33.1276579,129.797576,true,989
Ústecký kraj,Czechia,50.5663266,13.820670539566608,true,990
Budva Municipality,Montenegro,42.25938445,18.92016647732558,true,991
Canton Esch-sur-Alzette,Luxembourg,49.518851999999995,5.9992771103096345,true,992
Herceg Novi Municipality,Montenegro,42.5043332,18.544007742138888,true,993
47899,San Marino,43.96964181265696,12.478019537066801,true,994
Aegean Region,Turkey,38.05673795,28.554327662127463,true,995
21215,Croatia,43.55308362608696,16.36365905652174,true,996
21405,Croatia,43.32211381176471,16.442776505882353,true,997
758-0033,Japan,34.413685,131.3969481,true,998
KY1-1401,Cayman Islands,19.389456,-81.4047778,true,999
21413,Croatia,43.33597931111111,16.83634715959596,true,1000
63572,South Korea,33.2480979,126.5113215,true,1001
Other British Virgin Islands,British Virgin Islands,18.47680285,-64.5708572778067,true,1002
Bimini,Bahamas,25.720065,-79.2744573,true,1003
519-3696,Japan,34.0707815,136.1911394,true,1004
Central Visayas,Philippines,10.2611289,123.8693264355247,true,1005
63122,South Korea,33.48774082,126.49697606,true,1006
050013,Kazakhstan,43.239210290322575,76.94250392258064,true,1007
Watarai County,Japan,34.3486007,136.4997498,true,1008
Mainland Finland,Finland,64.7802687,26.984849530411964,true,1009
04523,South Korea,37.56675116666667,126.9794428,true,1010
20116,Maldives,4.176727,73.5126187,true,1011
1010,Austria,48.20871394037221,16.370587275384615,true,1012
Uppsala County,Sweden,60.14535905,17.62434912488589,true,1013
Shire of Cocos (Keeling) Islands,Australia,-12.141876,96.86770676859504,true,1014
022-0004,Japan,39.0928879,141.7069723,true,1015
Kili,Marshall Islands,5.6433026,169.1225199,true,1016
New Caledonia,France,-21.3019905,165.4880773,true,1017
,Mexico,23.6585116,-102.0077097,false
Ulleung-gun,South Korea,37.4845293,130.9058854,true,1018
بخش مرکزی شهرستان تهران,Iran,35.6995781,51.44309901241166,true,1019
Västerbotten County,Sweden,64.72847095,18.553323468349845,true,1020
Kilifi County,Kenya,-3.15073925,39.67507159193717,true,1021
